,i1,i2,i3,x,y
26,0.8438260778989615,0.9181203709095922,0.8981268933258564,1.1155241309610422,1.0338093256002394
27,0.6948376245074611,0.5547723560783351,0.45387299697937833,1.097747825111476,1.0066909769836045
28,0.7381109286649603,0.5788492050800735,0.6655640834808739,1.1350861779102244,0.7665758522012605
29,0.6933896798238972,0.8743006847596522,0.5557054917904733,1.0662548480088438,0.8480860998386665
30,0.6407961037187101,0.5845531762216516,0.8599241394666226,0.8695955231411471,0.8422909658760183
31,0.7606282859963239,0.5687661402556226,0.6263151322248152,1.0739912506047165,1.8492252483024965
32,0.8779135136366805,1.037439519143664,0.7927616122380416,1.2459575404884833,1.8482355090298372
33,0.6535543900222356,1.137101002673874,0.7096648034767976,0.994698271575802,0.9468914174461477
34,1.057253931115373,0.8959857219060474,0.4525661661114768,1.1546028804710533,0.290453989173695
35,0.4432910413624514,0.4360819565760921,0.6699212663321684,1.198537499315271,1.0229050957862793
36,0.8914504785314392,0.2790530840230514,0.6341342230300998,0.6491025584487256,0.8286673702228706
37,0.8211300620803965,1.0205530462145407,0.6330578691359656,0.7969103303847237,1.11103738863476
38,0.7336678694331044,0.5902912114240612,0.5572123685923147,1.1893481098306176,0.8158522234875347
39,0.6015926178183099,0.9723503035648867,0.650047153601274,0.7266226495011453,1.1813294327154118
40,0.5423499079762928,1.0127667096783222,0.6558995321452143,0.9020268287457516,1.3690454013249296
41,0.8154837979311562,0.8733337158098691,0.7804736073996799,0.9165910208180884,1.0952659199696266
42,0.8620139226189097,0.6747542301743547,0.7385829340403176,1.852791630267974,1.189918168843049
43,0.826490525419247,0.7444221529314168,0.6533469730182392,0.9930922672085337,1.0791178784647768
44,0.6858811958262255,0.8989685583190478,0.641211633604419,0.45086370305510903,0.5284936035824953
45,0.4812026172532932,0.9077025785990359,0.7320865127760223,1.7563217134727882,0.6320227561484819
46,0.2822024582732454,0.9734951390271047,0.9335502825717328,1.302273058745072,0.9100627422499885
47,0.7617483492152706,0.37579007907807344,0.497524991994893,0.5318628849298531,0.8646158588810531
48,0.6642265245021101,0.8415502591673168,0.7557412168811579,0.9391967004260277,0.9199117632788919
49,0.8348166809232267,0.7409921193542496,0.6573290355890334,1.1768779214613736,1.209475083822431
50,0.5236291171234513,1.0411058872302212,0.6314616725080975,0.7488282261443806,1.1474268508829486
51,0.9254802662548643,0.3545325429065851,0.76883382150308,1.375681638047181,0.8243758326976571
52,1.0005315688416496,1.0042097420216063,0.8198271489897102,0.950767573169072,1.086597917387318
53,0.6078819126271954,0.965148826411994,0.35228702895245356,1.2173805590172793,1.0146905244456261
54,0.6673956822481178,0.6996155628467039,0.7072652259183665,0.2921718976379757,1.1969507636087011
55,0.6559143043563542,0.8354265355830832,0.9745328196742576,1.0074075157081026,0.8046316641988933
56,0.7397201051242326,0.6474304366352754,0.9360707005423123,1.0095943165707633,1.311075914885219
57,0.6057666163385612,0.8278864122693368,0.9075688185820094,0.8210196686436099,0.964774322496682
58,0.758974082322135,0.6659805135657468,0.548110609336199,0.9577275044287341,0.45360130508219443
59,0.9500391382976097,0.565955949583768,0.6169860249452904,0.7640356014976878,0.7597506953739342
60,0.5950631286253465,0.7600543939600783,0.7508774122497608,0.6381630342967379,1.0623282272316816
61,0.44210402486558326,0.5913212544742583,0.7207129010621165,0.7444467782199473,1.2035830547494988
62,0.7524049014802889,0.4267528283525044,0.6393145421950026,0.8692618124523666,0.9915837557204946
63,0.730455066591361,0.6341741792961928,0.7076521620317694,1.0082561934851904,0.7136090202045526
64,0.7390617098329881,0.9758806585126782,0.40522605413667234,0.45632816956990296,0.7662494647447882
65,0.822823002227967,0.669374210633143,0.6522877238938636,1.0618701459047464,1.176961140832003
66,0.6051709337808784,0.5197582548402175,0.9615554435387299,1.3949427479383545,1.060352313070041
67,0.6785474343561738,0.6971782479443905,0.8434422122493215,1.458446704768888,-0.05532568100860802
68,0.4315617920387017,0.6613169492510376,0.10840591948220069,0.7615188628349697,0.9372153107571676
69,0.7448517490175817,0.9279727033962932,1.033982933036627,0.6406450627633811,0.9448899789778831
70,1.0537210075809265,0.7510997904950216,0.9621360210995167,1.1050378555141944,0.9935324298852966
71,0.6475539558158834,0.5071479987008506,0.7152418209953568,1.060584325510072,1.061442659714694
72,0.16296520160012873,1.1164286426272039,0.4179469695971166,0.501820152390691,1.3282352096408974
73,0.7040628528325915,0.8845129357515988,0.9627509870872062,0.9655843438295958,1.191007826299904
74,0.39967477924796446,0.7319100078519492,1.0340605940437808,1.5807221279163652,1.1186769112146397
75,0.5066581753886514,1.2978008359861577,0.4316962225951598,0.695953195308723,1.3600612533164882
76,0.4065990320621579,0.5923729405550875,0.7466413605003206,1.1045557164340873,0.9252761597506872
77,0.32835314208687927,0.7012578829434114,0.7347060871684821,0.7045945726878158,1.2097461900551005
78,0.3697864205048582,0.5935304619196159,0.6346150148918915,0.8914195187577092,0.9610978108600366
79,0.6467335109989334,0.15733761630487975,0.8064226359397723,0.6694992616355173,1.470908380882041
80,1.0312050700301076,0.9179864910144747,0.5788805948386244,0.6139036747204571,1.741308978755025
81,0.7390617098329881,0.805650439220568,0.5706576322707875,0.8139966228601124,1.2541223720576187
82,0.5854877316410334,0.7547286730965734,0.8297632363001413,1.3723120957525987,0.7566299891324346
83,0.7991298576917354,0.3457496505440758,0.6127363511747826,1.1319331479851749,1.001413622440207
84,0.9859337161377162,0.7383397078125689,0.7935587926135432,0.5466809272525426,0.9665578717428065
85,1.1502620737833955,0.6015718339486281,0.610631184407517,1.1933387382609055,1.0603389968019927
86,0.618756016246272,0.6433764054169427,0.3961941097135148,1.0574676025864016,1.0607184988027525
87,1.0557305580640481,0.8818206046071942,0.5523557673166563,0.7262416324394625,1.3794522244625385
88,0.6801574984613774,0.6245846355297913,1.0713919354815091,1.06483979506617,0.819172544151644
89,0.6796948710197948,0.6469794589388926,0.6683289153746713,1.1457864966203308,0.882107188215525
90,0.6510397973307589,0.9014930542252919,0.5396259630694282,0.9402476519611758,1.1256933328187995
91,0.7328889858052249,0.7161674276545328,0.9115336120807116,1.1835085585453962,1.0287726992716115
92,0.6920539979254041,0.4119456893735814,0.7532392490589035,1.488205270473722,1.2629304050855001
93,1.0971891477839177,0.5664227684316591,1.0865581611644985,1.113082007340712,1.1661970192346516
94,0.6743878981875298,0.4354182841509632,0.5182658124978595,1.0591256247567593,0.8945311283789008
95,0.9005271181268639,0.8072967125802047,0.27428224271512547,0.98058377871298,1.2804331663801676
96,0.7767189350541507,0.7987903845351195,0.5301659657054498,0.9111657236193675,0.7489766455484614
97,0.7657857850046339,0.7263982491178989,0.9023080533367396,0.7870348621762377,1.302285714087581
98,0.9805513470872333,0.670916949635182,0.7514637952015792,0.8580561967853605,0.8037179570423969
99,0.622210788493602,0.6704035480765557,0.49054241086588135,1.5773087502222478,0.9706858112072699
100,0.9189144473299029,0.7263674866903342,0.6487038384892304,0.7686522310116026,1.4039532942622794
101,1.0049206484137574,0.5488647113625953,0.851881343087518,1.2323282365294297,1.2159685472776742
102,0.2694802697775587,0.8688001363221844,0.448154175294902,1.1385648521865026,0.8355943404148003
103,0.7902678998048592,0.5527268698884452,0.7630450396907832,0.9156640622377225,0.5733870296222976
104,0.503842078397841,0.402194920273014,0.8712039657315879,1.4229444042839157,0.4645566221373213
105,0.5958227624511383,1.1303899934585964,0.6521461692942458,0.48721741427456267,1.2314441169385728
106,0.814768158590891,1.1092050024942521,0.5098383399621094,0.7548571138603353,1.280289606879126
107,1.0241877040616005,0.6180247042495298,0.7025220657109359,0.9733935227917838,0.9473227252953401
108,0.7864051917557326,0.661235832414397,0.907466140804575,0.7527633086494759,0.9311175109932823
109,0.8419535411297313,0.8140740382764065,0.7929584886293619,1.0816560497165661,0.9463541881073462
110,1.0822346170316255,0.4753466602961369,0.8011561877124466,1.410291365484699,0.6722064054444505
111,0.3542437515062558,0.6490444592801761,0.9955354810037323,1.2785037333812268,0.72454906641295
112,0.7298248764604902,0.49216785300006605,1.081866705900793,0.7655431622144818,0.9213704031817809
113,0.7887165810732041,0.5221077156482324,0.9955396960735804,1.0733590586497448,0.7088361502412914
114,0.4872467148180159,0.7386073003139497,0.6088288876288119,1.6048375870868354,0.7178931274809386
115,0.20768989350169575,0.9769722491224281,0.7886095196316389,1.0823834655555422,0.6208651122532722
116,0.6562706483001596,0.7678637632252393,0.9793754469910507,0.9954016692272188,0.8849255189017746
117,0.6396723041809371,0.5848239144815627,1.1091165240347733,1.4879411261141473,1.1641901642135946
118,0.585483333170337,0.7889286936639671,0.9927457495092857,1.0975427454134572,1.0911390920401056
119,0.8420119761580804,0.40676559344289337,0.9176961789225637,1.061961865211224,0.8771045037615425
120,0.16125392680863004,0.8926654028870702,0.9625464814569018,0.9438311808617965,1.6341918697672035
121,1.0662685256482352,0.805202626498498,0.3272291251785215,1.002610349379274,1.3809687960232297
122,0.5571525267863776,0.6403959134719777,0.26428293207655695,0.5629359986167661,0.5805344925264297
123,0.913668632853393,0.5964393678253972,0.8063076833647067,1.4284249467601402,0.9084416678772536
124,0.5458692374945694,0.6141815007934475,0.42171246098690657,1.3699889679569615,0.7768855110779875
125,0.8980714687095335,0.9094146591097639,0.6205588211625848,1.2491066510285138,1.3199553015874104
126,0.6093185722928401,0.589041882384002,0.5716256381418552,0.9577275044287341,0.9004727221605041
127,0.6457864884777935,0.7103198874766008,0.7340363986408163,0.6550984309449157,0.526253785540012
128,0.733439646254358,0.8099402124520658,0.8983121766846114,0.789973496371866,1.2960621476618448
129,0.966278161686223,0.7190053277586756,0.4352435714997084,1.0130546414119608,0.9538349971480958
130,0.7264396476439566,1.0170695189274837,0.4220007750520343,0.7140539581630403,0.8987475419763286
131,0.4047812749274192,1.1212534050671643,0.9563875211208908,1.2910285603837066,0.9610026778983136
132,0.7751952276260223,0.6635390648343654,0.8108224066972388,1.1809498789143493,1.5015461950086855
133,0.40719612561823854,0.8385660557433865,0.6828517839591508,1.2523862149666958,1.1117975192037761
134,0.44896254019247356,0.5133808377031261,0.8428015450781069,0.8778291853031752,1.2165254445023583
135,1.1397026751798933,0.8600000955327992,0.9256438927587214,1.5560526677729116,0.89572967206483
136,0.7873943554543381,0.7764585766643427,0.4344018837937093,0.7709542430734108,0.9593312507888752
137,0.8948278441588638,0.7357204081592439,0.6442453426561401,1.6367046286358553,1.3527494855068471
138,0.8354378576027136,0.660614884925341,0.7100863317866589,1.0875725569543224,1.0885995302339786
139,1.0283082416663956,0.47570807643748003,0.795998284112365,0.9568192603144555,1.177432493854785
140,0.5583150155703404,0.6180827867462646,0.6173819685948503,0.6801949320528003,0.8188058971153197
141,0.6025560352460273,0.49672910916864516,0.8787746193035394,1.3979794752564931,1.270225959078231
142,0.6615798146924355,0.6480184484475285,0.5713761558992443,1.3397457456331847,0.9662516558513048
143,0.6879313942913619,0.9925409831217857,0.8711373110794803,1.2587111981362893,0.5405024332951216
144,0.9242742125040513,0.7546779463067371,0.7341141616098524,1.3964621897654412,0.9592777781547907
145,0.5559555695171902,0.6754991071546336,0.6833233330356884,1.6044216672219633,1.0565014261012713
146,1.1237166940241616,0.6925378383335142,0.9537011870047973,0.770505313990392,0.9462793806107903
147,0.5096857849052903,0.684753841504444,0.8520453718784033,1.0865649478495525,1.5256790529875546
148,0.6184736915915603,0.6227394763667616,0.5394875507237653,0.9330806283118189,1.0555223653995323
149,0.7643597667277969,0.6703775351907649,0.9082653219211871,0.7119047447762565,0.5922195937670618
150,0.7208037972243364,0.87578544836923,0.7552435353961923,0.9146586574885527,1.2162402246039743
151,0.9783181716739304,0.6494375065246828,0.9223766600544644,0.8140542598623169,1.452538958594745
152,0.9094844133783262,0.7076710499902757,1.0074296013328186,1.351141174136186,0.8398155374102421
153,1.2589187046328467,0.9918850275650397,0.939753791153978,1.1449243202076744,0.8228809302755042
154,0.5645049670492032,1.004957594143341,0.6981892251797139,0.8420783591304756,2.086105926686276
155,0.7303488535898148,0.736221338555212,1.088039098087545,1.0282387758531724,0.8615211288294222
156,0.7530841065728406,0.500811084600489,0.723185670571735,0.9663712472046975,1.2070175800865004
157,0.29679966666138446,0.6932058205656491,0.6474014881741725,1.2604183841154348,1.2565717819268507
158,0.3971675381765682,0.9438450926497225,0.6368292987780979,1.0643729729404807,0.7542305554638694
159,0.8279883277071454,0.8537864671836011,0.5980681952857838,0.859602721708252,1.0509482224912756
160,0.8054394370622712,1.1536343814396228,0.915088971703619,1.6002490073710378,1.5251824972202792
161,0.7061820456210965,0.49597518209011193,0.7045793637222476,0.5757434418688602,1.0506699625176126
162,1.0308306074509017,0.6867519442410449,0.7812587191247918,0.8011630537642096,1.08728041967631
163,0.6752593782507789,0.5032586533145962,0.4245250389946496,1.1848464606785583,1.0182133197768217
164,0.748079370031808,0.8004219688980965,0.16975213994098515,1.3863806455471435,0.679239999987652
165,1.010984516410224,0.8682879180112462,0.5807005590363732,0.6709921515620523,0.8969658261106006
166,0.5798257740316979,0.8993481007973947,0.3949557912142572,1.1228739639576741,0.6336460652674561
167,0.4221094783400267,0.6613162674378693,0.4600672894605531,0.4244675590207817,1.1992788407175186
168,0.46613912683989345,0.34345683046406883,0.9788268876758653,1.0086543932482719,1.0583500792871199
169,0.7167782258273041,1.0119779716552593,0.6385465237453687,0.4903321171258067,0.5630459091275767
170,0.8709966561200482,0.9755303815803751,0.9065694777580331,1.1293434899548032,0.836918841218125
171,0.48679827557268773,1.150611258830141,0.8705424605030272,1.0053902793774219,0.7293771407784237
172,0.9146995542890238,0.721007924641578,0.8904567156258204,0.6434854270693158,1.0830104356009425
173,0.55927961006563,0.8250267296411058,0.5832789189148099,0.3919189025333435,1.1189706702445699
174,0.6115487402010623,0.6058082645338229,0.62850107529687,0.9487679495911162,1.3809070141784119
175,0.3325186447623887,0.69949077451835,0.8044564424137112,0.9618148223552411,0.6050434334825054
176,0.8861213124971627,0.2519879428077908,0.6763998296976731,1.6681065180593948,1.1382868589038635
177,0.5346747790454469,0.8846225749920702,1.0080648011765347,0.5420234595257046,1.5979158924477985
178,0.7571013082119601,0.7618008655117955,0.528712201419493,1.061528514352247,1.1270238039091434
179,0.9478215692431852,0.9240655867098126,0.8096591633172069,1.5942492686245289,1.0257658893886679
180,0.6024696614006518,0.5818597668038372,0.39434206735238014,0.7301604003415461,1.1333823503715001
181,0.4568113954113584,0.723511257980673,0.5184183557342352,1.2917672939292275,1.0228806619887076
182,0.7282487645370747,0.5017286479270003,0.35820671610751026,0.5930081233355262,0.849047748450323
183,0.3339938674506566,1.0342563476628182,0.8908163914281394,1.0260154651865483,1.1480587959054203
184,0.7781005635943806,0.6520965337727231,0.760671656423674,0.5757887253699676,0.9379600656124729
185,0.829653492909551,0.8806530842302593,0.4314931907282163,1.4341650703056248,0.8232139586462193
186,0.41735812406609674,0.5427662610438485,0.6882728447855916,0.7942895179967361,0.87849075175644
187,0.7235182795547402,0.4690472938215796,0.6736899115100435,0.9911546089467269,0.5194192512779814
188,0.9459981194645004,0.7872006552484245,0.8482584884342046,0.31492001609705056,0.7397880783620456
189,0.8440328618782874,0.7828673600336777,0.6103211139667348,1.1183209371444087,0.40408805131432735
190,0.631584763309375,0.610366330357504,0.9241872573571001,1.2091931206387478,1.0993737380466375
191,0.8197685755652353,0.2737250027648208,0.6137653409500119,0.30764617813616024,0.9854215733937015
192,0.9877550532426491,0.6555872687766813,0.5004336671033466,1.2960114090097612,1.524955084984168
193,0.8194622189957375,0.6266495569733392,0.8296655219093462,0.8851855390346667,1.0551324309089307
194,0.6024374423706951,0.5229718880975527,0.5520354326196054,0.910031421370391,0.7853135998839933
195,0.7133786163518779,0.8958696664485755,0.9919707354966796,1.235947267886757,1.288378111328488
196,0.8547053214728368,0.6700288460661361,0.5150962609972884,1.3986713593066264,1.2171152267976355
197,0.4096139762143896,0.7264617920376721,1.1504613254984046,1.552551559353331,0.9836298299767973
198,0.8459543769980711,0.7117609818184893,0.794158531985106,1.010677136780226,0.4405535094761077
199,0.6302365635897302,0.5874191904770687,0.4923325598871773,1.5770366098704758,0.8188808567448584
200,0.8291659485237477,0.7481082451486445,0.7077672585394982,0.9386811505136738,1.389779982604301
201,0.7103969296699758,0.6694742761442432,0.7949862415159872,0.8209645601655916,0.4837574405267788
202,0.8699869736691933,0.8453858896125416,0.5087865550114017,1.325904625865808,0.9772720957014717
203,0.542239533775966,0.82376610610154,0.06106024540366162,1.2320203127837523,0.7692713579580901
204,0.6372806215838868,0.8959395297856184,0.6197604919621575,1.4254031705495764,1.1100881527903228
205,0.8306322398178478,0.5051921693673187,0.805121162809428,0.5459840513103813,1.1379804602815389
206,0.6929709687001128,0.3495324352292182,0.84485892411106,1.1964042915016249,0.6056670013102683
207,0.7976304002114747,0.7764585766643427,1.084512109017037,1.3772537651493986,0.9967878506823299
208,0.46613912683989345,1.1735625859359204,0.6227809335893104,0.935192516168414,0.45224630504743846
209,0.7139915005262877,0.9151910047451397,0.6532480535545423,1.3017044621516418,1.1175835854917482
210,0.7593963601046444,0.8513984085783322,0.5631029947192847,1.3621721777462628,1.223979969196303
211,0.6910668966763666,0.929344138339571,0.6200135237876799,0.9085693603959681,1.4350607188124984
212,0.9545910039327132,0.7420357030389687,0.9873164751277819,0.9596000911722109,0.5986770201128306
213,1.065724670110193,0.8961501553289832,0.9020797908950563,1.0712813350157637,0.8110476547448762
214,0.6674175073520143,0.7202371676791933,0.5215907103649128,1.489428841400997,0.88080294496291
215,0.924173129799034,0.77222714245798,0.5561934448906241,1.1032314954189715,0.9370132987888019
216,0.782446236984278,0.7173293457011164,0.21267474614378135,1.3674879460771683,0.9874020641039576
217,0.8068544086644671,0.7842151603077135,0.4963244362445507,1.1939650781456415,0.9403992198690614
218,0.4352281791359294,1.026285229442756,0.5966549170991754,0.6665684524347328,1.3847482849037585
219,1.1471264768784049,0.5886558350144842,0.7070878425932725,0.7303384342183135,0.772871402646816
220,0.7067585761678976,1.12391491640954,0.5604590693549254,1.2924985714867028,0.30789070652431927
221,0.6686877429919379,0.4911109480443452,0.6995592431727675,1.0592051177026183,0.8906108919198323
222,1.130836161767738,0.32570788481060264,0.8428015450781069,1.013966581805212,0.676291744333205
223,0.9538747076165102,0.6045229081869553,0.7099896144022181,1.463684826144944,1.1417223771972742
224,0.9373044872371885,0.6511878102718793,1.1753299970619375,1.0593171395873835,1.4701326394773844
225,0.5260685748837144,0.9461774523252493,0.5333384708871418,0.6817627539008386,1.060049292716189
226,0.9932577816644824,0.4483446710897291,0.9970975631114118,0.7797265982795731,1.331382058091137
227,0.6982136682730099,0.8452250802645099,0.44335161615059043,1.6993924976389847,1.4740550792175642
228,0.24761624137828203,0.6528527217638818,0.5872225667593319,0.8607753392108216,0.9779496278867458
229,0.7283097200200224,0.4500937915222951,0.6105849063139729,0.8259111814433779,1.3451959496201562
230,0.7214707199241788,0.7327012072533348,0.8416543468605078,1.5769224251400926,0.9543375731245871
231,1.213223607031757,0.8676256612190769,0.7079398861666124,0.9869253506475952,1.0233328326143567
232,0.8616403846398081,0.6503785562425176,0.8207692059680154,1.1555714974070275,1.7006873093191774
233,0.8411578245319022,0.7591191308518063,0.880737478023631,1.09417947178983,1.1959814006525322
234,0.8193764689548,0.7736845230080707,0.6865660431518571,0.7860177616865649,0.33540137482650334
235,0.2961845558987423,0.979357000935569,0.6729208612191561,1.032220424850002,1.4273263528073914
236,1.114939536751863,0.7498742825837715,0.4108498421068611,1.2322604563385937,1.1510042001065892
237,0.6107153480521824,0.6819358072860355,0.596872134434659,0.9619675466873575,1.1874355009311774
238,0.727252487700361,0.763657199848749,0.8418733086298748,0.7205844481232968,1.3706248315833336
239,0.8118996843473816,0.956730977551179,0.8589194809933592,1.1750531573158343,1.268411841048097
240,1.0574069256209113,0.8342715476819434,0.7997108214544126,0.6916222971975705,1.1275835284565228
241,0.3368379638706866,0.7505093200080766,0.5905405379101782,0.8846722749306098,0.28020314381113254
242,0.8985980346710927,1.0261366020380065,0.6362705048656958,1.0799132508278704,0.7027357111813801
243,0.9283671926581781,0.884911238978337,0.7103319980769679,0.6161667965488418,0.5110490226528688
244,0.6211768419439914,0.630420033942467,0.637430964306252,0.6557433984568197,1.5512606802891955
245,0.42552792302171466,0.8351901330113628,0.90645400368207,0.8905623992909449,0.9481773687952707
246,0.7993212137171521,0.8918475496521348,0.8940831839862649,0.6709921515620523,0.9195674825694782
247,0.765099117065799,0.48156507795614756,0.350925340154238,0.9338219636286156,0.7008464355215505
248,0.6828689632598494,0.6570848642460654,0.9537622635509315,1.24178928854711,0.7125387258601319
249,0.7763902644301186,0.727554612077723,0.7325256448047515,0.8822220882095483,0.7096606854432602
250,0.4347800752640428,0.8658525250820054,0.6719551275816424,1.0892863871540106,0.8328455574192042
251,0.500212769803334,1.0218778934908481,0.6624848702351946,1.5198265916838545,1.0060267739384958
252,0.5133028715166338,0.4505251263527137,0.5219316481303825,0.9328706175997321,0.666045151474056
253,0.6169201760138228,0.6865804797510666,0.5507480009679024,0.9966037051014528,1.3123195829480867
254,0.44624121116997834,0.9884979537464345,0.8024463997051348,1.212746389265563,1.1428470051776938
255,0.5897888360937255,0.6701233530500356,0.6951819131485284,0.7334487989102297,0.4659353390701535
256,0.7199245792105194,0.7010423748037369,0.9249087608506789,0.6456707919380593,0.6995615825794866
257,0.6603021076465365,0.5823801666176037,0.9871691019589015,0.9714449754974998,0.8404716276129404
258,0.66731107692565,0.4689124151475742,0.8520453718784033,1.4542659074113886,0.7783369050248196
259,0.6994520744394879,0.68130821270443,0.4888720579148892,1.406748105574572,1.0727288188362618
260,0.8324939055668154,0.5428978629406491,1.0515669698227978,1.515195982961917,1.149216439080716
261,0.5124863352597533,0.818300093806588,0.6685445320359562,1.5440942910222246,1.2051578989516496
262,0.6152537942874071,0.7368440904686135,0.7816584894929336,1.3681781490415124,0.951098784251457
263,0.9029173381015307,0.4941171751261745,0.3520315343359072,1.68846289449523,0.9857037268501093
264,0.6751749442477717,0.8377644915946809,0.7074603442687314,0.9015538743959961,0.8095061746936176
265,0.6121496402665969,1.0714772053134336,0.8195636184434704,1.2615733601525845,1.271027733922046
266,1.2684087808503453,0.7430718066296719,0.8033379127786681,1.1520603977390649,0.9344586156021885
267,0.8316600087130365,1.1479053376609354,0.5738460428132628,1.6601426998162006,0.9287263029671264
268,0.5105790146689139,0.40936345073908004,0.9939661624406493,1.2837554377259512,1.6151228912084505
269,0.230132194390197,0.6327996612575716,0.6663809273770904,0.7381988619556864,1.2388849383124494
270,0.8342198312830804,0.8338875209508363,0.538350897807395,1.4002071194613626,1.258153284865828
271,0.9271200911713049,0.7776698017404869,0.6708629034036449,1.283236844461991,1.7298900975268232
272,1.0247477242310352,0.6491574275160766,0.7967270420366488,0.9490085691017812,1.0233508693411273
273,0.46934893117036447,0.8674249779473606,0.6374116853511339,1.014457139534632,0.8627583568680174
274,0.6725648973257958,0.6235287368219485,0.8093063529340585,1.0486994608995601,0.965300308452362
275,1.216782203345955,1.0067844387798144,0.9176821751449109,1.340960590117253,0.9960942419410093
276,0.5460956801945127,0.6140178005647415,0.6810350818416955,1.11542157760781,0.7779450808703651
277,0.7991472266908375,0.8808673476846026,0.6967567989085509,1.4255832867059963,0.7418869329936952
278,0.0035951450775451033,0.6903169190973967,0.432059212222276,1.4055756341158085,0.48398721065758743
279,0.4913890787283257,0.7124852370706136,0.7053110738434187,1.2968898482580131,0.8551544347697119
280,0.9834288871347998,0.6060807570668205,0.4776927785344456,1.2904231268514463,1.077101059050846
281,0.5747099510442346,0.6886534839156077,0.4095184052010814,1.2038728643746652,1.3022568409386908
282,1.161111429004036,0.5250388663755056,0.8201038408303739,0.8742189562177909,0.6156291494341284
283,0.63543743488189,0.8640361674366508,0.6858798513959407,1.1260234560115072,0.9062645930305718
284,0.909505294026666,0.9695228740381951,0.6606760574033981,1.8048685243841693,1.3261625388216522
285,0.6779203899953181,0.5736728868624832,0.6778892424056201,0.9823110629169598,0.9269162745113578
286,0.761391985822846,0.20269309203739605,0.8833292824004934,0.9842266670417317,1.174008269671943
287,0.9320128955733233,0.8684183917422157,0.8503224507955033,1.0326383650902253,0.9856511480700569
288,0.7132706208197821,1.163460139737914,0.6626857196091992,1.0346955827618054,0.828096963036657
289,0.8200190891610832,0.554472294973881,0.616286408713515,0.722050205995133,1.334887147808211
290,0.5858555949611651,0.8678560152043271,0.6072709290080647,1.372149096676282,0.8977239955107493
291,0.9743942118357718,0.4941171751261745,0.8957040909475645,0.9540117043826034,0.9795502810480375
292,0.48783110737584495,0.5800020241903175,0.559375663719782,1.1701128120167215,1.5734788989113397
293,0.8727899509565016,0.3457097216075291,0.27902215767599464,0.9316242650588604,1.0675303705405519
294,0.7284306870726031,0.6882871645476591,0.5148245931082076,0.8039646966497459,1.2410119280675875
295,0.673399828032827,0.8631451559780051,1.0322587633464986,1.2941305942255106,0.955247701034313
296,0.7174637762641052,0.5110428254626888,0.28768481972502613,0.5894405715153956,0.6229741527750455
297,0.7390617098329881,0.6308070480652611,0.8106237631572617,1.4849260762453627,1.4570729630633212
298,1.1281286333615084,0.45458180867110304,0.5642812550695835,1.6734937215675818,1.0846793477997907
299,0.8216982181681779,0.4377853956477794,0.7530394309738455,1.3559907233308532,0.6821232913208781
300,0.7986005672636344,0.7031141172625199,0.20840700760795178,1.1018313133656124,1.0192008650073525
